#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2025-09-24T08:26:10 [V7.5.2]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2025-09-24T08:26:10	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-oc.form=dec&-out.max=unlimited&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-source=J/A+A/615/A12/tablec&-order=I&-out=Tab&-out=Name&-out=StarID&-out=RA_ICRS&-out=DE_ICRS&-out=pmRA&-out=e_pmRA&-out=pmDE&-out=e_pmDE&-out=plx&-out=e_plx&-out=Mass&-out=Bmag&-out=e_Bmag&-out=Vmag&-out=e_Vmag&-out=Jmag&-out=e_Jmag&-out=Hmag&-out=e_Hmag&-out=Ksmag&-out=e_Ksmag&-out=Gmag&-out=Flag&	  Full request URL (POST)
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=7.5.2	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36150012
#Name: J/A+A/615/A12
#Title: 24 nearby open clusters TGAS and HSOY reanalysis (Yen+, 2018)
#INFO	ivoid=ivo://cds.vizier/j/a+a/615/a12	    IVOID of underlying data collection
#INFO	creator=Yen S.X.	    First author or institution
#INFO	cites=bibcode:2018A&A...615A..12Y	    Article or Data origin sources
#INFO	editor=Astronomy and Astrophysics	    Editor name (article)
#INFO	original_date=2018	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/615/A12	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.36150012	    Dataset identifier that can be used for citation
#INFO	publication_date=2018-09-25	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Coosys	H:	ICRS
#Table	J_A_A_615_A12_tablec:
#Name: J/A+A/615/A12/tablec
#Title: Membership lists for 24 clusters
#Column	Tab	(A3)	Table name (C1-C24)	[ucd=meta.id;meta.table]
#Column	Name	(a13)	Cluster name (as in table1)	[ucd=meta.id.parent]
#Column	StarID	(I19)	Gaia DR1 Source ID or Hipparcos identifier	[ucd=meta.id;meta.main]
#Column	RA_ICRS	(F12.8)	Right ascension (ICRS)	[ucd=pos.eq.ra;meta.main]
#Column	DE_ICRS	(F12.8)	Declination (ICRS)	[ucd=pos.eq.dec;meta.main]
#Column	pmRA	(F6.2)	Proper motion in RA*cos(DE)	[ucd=pos.pm;pos.eq.ra]
#Column	e_pmRA	(F5.2)	Standard error of proper motion in RA*cos(DE)	[ucd=stat.error;pos.pm;pos.eq.ra]
#Column	pmDE	(F6.2)	Proper motion in DE	[ucd=pos.pm;pos.eq.dec]
#Column	e_pmDE	(F5.2)	Standard error of proper motion in DE	[ucd=stat.error;pos.pm;pos.eq.dec]
#Column	plx	(F5.2)	? Stellar parallax from TGAS or Hipparcos	[ucd=pos.parallax.trig]
#Column	e_plx	(F5.2)	? Standard error of parallax	[ucd=stat.error;pos.parallax]
#Column	Mass	(F5.2)	Stellar mass	[ucd=phys.mass]
#Column	Bmag	(F6.3)	? B magnitude in Johnson system	[ucd=phot.mag;em.opt.B]
#Column	e_Bmag	(F6.3)	? Error of B magnitude	[ucd=stat.error;phot.mag;em.opt.B]
#Column	Vmag	(F6.3)	? V magnitude in Johnson system	[ucd=phot.mag;em.opt.V]
#Column	e_Vmag	(F6.3)	? Error of V magnitude	[ucd=stat.error;phot.mag;em.opt.V]
#Column	Jmag	(F6.3)	? 2MASS J magnitude	[ucd=phot.mag;em.IR.J]
#Column	e_Jmag	(F6.3)	? Error of J magnitude	[ucd=stat.error;phot.mag;em.IR.J]
#Column	Hmag	(F6.3)	? 2MASS H magnitude	[ucd=phot.mag;em.IR.H]
#Column	e_Hmag	(F6.3)	? Error of H magnitude	[ucd=stat.error;phot.mag;em.IR.H]
#Column	Ksmag	(F6.3)	? 2MASS Ks magnitude	[ucd=phot.mag;em.IR.K]
#Column	e_Ksmag	(F6.3)	? Error of Ks magnitude	[ucd=stat.error;phot.mag;em.IR.K]
#Column	Gmag	(F6.3)	? Gaia G-band mean magnitude	[ucd=phot.mag;em.opt.R]
#Column	Flag	(I1)	Flag for catalog (1)	[ucd=meta.code.error]
Tab;Name;StarID;RA_ICRS;DE_ICRS;pmRA;e_pmRA;pmDE;e_pmDE;plx;e_plx;Mass;Bmag;e_Bmag;Vmag;e_Vmag;Jmag;e_Jmag;Hmag;e_Hmag;Ksmag;e_Ksmag;Gmag;Flag
C12;Praesepe     ; 663991842199344512;127.20932738;+21.12804519;-34.05; 2.22;-13.91; 2.22;     ;     ; 0.35;      ;      ;      ;      ;14.060; 0.030;13.402; 0.030;13.190; 0.030;16.856;2
C12;Praesepe     ; 663981121960984704;127.36638624;+21.14392809;-33.80; 2.24;-13.49; 2.24;     ;     ; 0.54;      ;      ;      ;      ;12.656; 0.030;11.963; 0.030;11.803; 0.030;14.901;2
C12;Praesepe     ; 665426842311762944;127.88659900;+21.02435916;-36.05; 2.24;-16.63; 2.24;     ;     ; 0.65;      ;      ;      ;      ;11.885; 0.030;11.218; 0.030;11.118; 0.030;13.799;2
C12;Praesepe     ; 663082649161616128;128.34772644;+20.30087709;-33.14; 2.79;-11.62; 2.79;     ;     ; 0.20;      ;      ;      ;      ;15.013; 0.043;14.482; 0.045;14.128; 0.052;18.254;2
C12;Praesepe     ; 664658696001497344;128.13501443;+20.84467664;-38.16; 2.24;-14.90; 2.24;     ;     ; 0.40;      ;      ;      ;      ;13.600; 0.030;12.917; 0.030;12.715; 0.030;16.301;2
C12;Praesepe     ; 664594580729221376;128.51802190;+20.57505771;-35.71; 2.24;-11.46; 2.24;     ;     ; 0.80;      ;      ;      ;      ;11.038; 0.030;10.537; 0.030;10.442; 0.030;12.395;2
C12;Praesepe     ; 664641344333131264;128.31409462;+20.70243766;-37.28; 2.24;-13.41; 2.24;     ;     ; 0.80;      ;      ;      ;      ;11.015; 0.030;10.515; 0.030;10.435; 0.030;12.345;2
C12;Praesepe     ; 664642512564619520;128.52022552;+20.67978174;-36.05; 2.24;-10.44; 2.24;     ;     ; 0.45;      ;      ;      ;      ;13.251; 0.030;12.627; 0.030;12.390; 0.030;15.942;2
C12;Praesepe     ; 664359938076729600;128.99753097;+20.07786941;-38.75; 2.20;-14.12; 2.19;     ;     ; 0.35;      ;      ;      ;      ;13.881; 0.030;13.254; 0.030;12.998; 0.030;16.817;2
C12;Praesepe     ; 664573793087543936;128.91348677;+20.40266917;-33.45; 2.20;-15.11; 2.20;     ;     ; 0.35;      ;      ;      ;      ;13.961; 0.030;13.301; 0.030;13.045; 0.030;16.896;2
C12;Praesepe     ;              42201;129.07276843;+20.34153725;-35.76; 1.18;-12.96; 0.81; 7.11; 1.13; 2.00; 7.617; 0.010; 7.456; 0.012; 7.209; 0.030; 7.169; 0.030; 7.170; 0.032; 7.466;3
C12;Praesepe     ; 665417152865561344;128.09764636;+20.99574837;-38.45; 2.24;-11.98; 2.24;     ;     ; 0.80;      ;      ;      ;      ;11.043; 0.030;10.563; 0.030;10.470; 0.030;12.445;2
C12;Praesepe     ; 665464328786331648;128.04433895;+21.34149430;-33.96; 2.24;-13.93; 2.24;     ;     ; 0.67;      ;      ;      ;      ;11.765; 0.030;11.065; 0.030;10.958; 0.030;13.583;2
C12;Praesepe     ; 665450378732879744;128.31916503;+21.33894003;-34.13; 2.24;-15.34; 2.24;     ;     ; 0.45;      ;      ;      ;      ;13.177; 0.030;12.537; 0.030;12.270; 0.030;15.920;2
C12;Praesepe     ; 664605885083137024;129.02612958;+20.68326429;-37.87; 2.20;-12.89; 2.20;     ;     ; 0.60;      ;      ;      ;      ;12.324; 0.030;11.633; 0.030;11.454; 0.030;14.485;2
C12;Praesepe     ; 664627428638932864;129.08969567;+20.89732272;-37.67; 2.20;-15.14; 2.20;     ;     ; 0.45;      ;      ;      ;      ;13.281; 0.030;12.652; 0.030;12.430; 0.030;15.844;2
C12;Praesepe     ; 664695082963827840;128.74679790;+21.14366421;-38.31; 2.70; -8.63; 2.70;     ;     ; 0.30;      ;      ;      ;      ;14.354; 0.030;13.711; 0.030;13.447; 0.032;17.374;2
C12;Praesepe     ; 659716631752451968;129.22528736;+18.75681010;-38.44; 2.19;-10.03; 2.19;     ;     ; 0.80;      ;      ;      ;      ;11.003; 0.030;10.511; 0.030;10.468; 0.030;12.314;2
C12;Praesepe     ; 659722747785871104;129.17774204;+18.89518955;-36.91; 2.19;-11.84; 2.19;     ;     ; 0.70;      ;      ;      ;      ;11.592; 0.030;10.942; 0.030;10.843; 0.030;13.328;2
C12;Praesepe     ; 659742367196651392;129.38411992;+18.88392880;-36.02; 2.23;-14.47; 2.23;     ;     ; 0.50;      ;      ;      ;      ;12.935; 0.030;12.237; 0.034;12.043; 0.030;15.279;2
C12;Praesepe     ; 659760646581633664;129.21498939;+19.07634677;-34.84; 2.19;-14.02; 2.19;     ;     ; 0.70;      ;      ;      ;      ;11.576; 0.030;10.945; 0.030;10.854; 0.030;13.211;2
C12;Praesepe     ; 659766109779826816;129.09437862;+19.19143266;-38.84; 2.19;-12.14; 2.19;     ;     ; 0.85;      ;      ;      ;      ;10.762; 0.030;10.315; 0.030;10.256; 0.030;12.025;2
C12;Praesepe     ; 659768033921021440;129.20386297;+19.25730584;-36.32; 0.65;-11.76; 0.67;     ;     ; 1.00;11.829; 0.128;11.324; 0.127;10.083; 0.030; 9.716; 0.030; 9.687; 0.030;11.074;2
C12;Praesepe     ; 659774390473100800;129.20381556;+19.31642552;-37.94; 2.19;-14.80; 2.19;     ;     ; 0.50;      ;      ;      ;      ;12.840; 0.030;12.129; 0.030;11.949; 0.030;15.297;2
C12;Praesepe     ; 659750510454460288;129.37920264;+19.10390357;-39.09; 2.23;-13.85; 2.23;     ;     ; 0.70;      ;      ;      ;      ;11.489; 0.030;10.872; 0.030;10.767; 0.030;13.230;2
C12;Praesepe     ; 659756489048934528;129.42635541;+19.13372184;-34.85; 0.82;-11.26; 0.68;     ;     ; 1.30;10.303; 0.041; 9.869; 0.039; 8.914; 0.043; 8.617; 0.052; 8.576; 0.030; 9.653;2
C12;Praesepe     ; 659755630055476992;129.44730948;+19.10682169;-34.94; 0.92;-13.46; 1.06;     ;     ; 0.85;      ;      ;      ;      ;10.666; 0.030;10.221; 0.030;10.201; 0.030;11.923;2
C12;Praesepe     ; 659696977982314880;129.60558660;+18.94163636;-37.81; 2.23;-11.79; 2.23;     ;     ; 0.54;      ;      ;      ;      ;12.642; 0.030;11.931; 0.030;11.725; 0.030;15.230;2
C12;Praesepe     ; 659768549317100288;129.36732195;+19.16228582;-35.28; 1.02;-11.01; 0.56; 3.26; 0.39; 1.40; 9.937; 0.034; 9.477; 0.029; 8.656; 0.035; 8.461; 0.043; 8.399; 0.030; 9.325;1
C12;Praesepe     ; 659771023218259072;129.44469304;+19.26716571;-35.00; 0.04;-12.83; 0.02; 5.12; 0.56; 2.26; 6.934; 0.008; 6.735; 0.008; 6.265; 0.030; 6.160; 0.030; 6.164; 0.030; 6.696;1
C12;Praesepe     ; 659685226951663616;129.82857954;+18.81008928;-36.61; 2.19;-14.15; 2.19;     ;     ; 0.39;      ;      ;      ;      ;13.694; 0.030;13.004; 0.030;12.791; 0.030;16.459;2
C12;Praesepe     ; 659485803030039808;129.91898667;+18.61625866;-34.60; 2.19;-12.64; 2.19;     ;     ; 0.35;      ;      ;      ;      ;13.951; 0.030;13.287; 0.032;13.003; 0.030;16.882;2
C12;Praesepe     ; 659490510313883264;130.13983201;+18.67444061;-32.57; 2.89;-13.16; 1.32; 7.08; 0.82; 0.95;11.880; 0.142;11.378; 0.136;10.248; 0.030; 9.912; 0.030; 9.831; 0.030;11.379;1
C12;Praesepe     ; 661207019764473344;129.80056266;+19.11556178;-35.81; 1.82;-12.42; 0.86; 5.64; 0.52; 1.15;11.119; 0.085;10.746; 0.075; 9.555; 0.030; 9.282; 0.030; 9.258; 0.030;10.396;1
C12;Praesepe     ; 659687494694306688;129.89791882;+18.87682356;-35.54; 2.18;-12.91; 0.97; 6.05; 0.61; 1.10;11.293; 0.096;10.723; 0.093; 9.656; 0.030; 9.350; 0.030; 9.329; 0.030;10.542;1
C12;Praesepe     ; 661186197763034752;130.01614758;+18.93253367;-36.98; 2.73;-16.20; 2.72;     ;     ; 0.20;      ;      ;      ;      ;15.093; 0.041;14.463; 0.046;14.173; 0.061;18.208;2
C12;Praesepe     ; 661185751086436736;130.11747659;+18.93575951;-37.44; 2.19;-14.46; 2.19;     ;     ; 0.55;      ;      ;      ;      ;12.581; 0.030;11.871; 0.030;11.713; 0.030;14.799;2
C12;Praesepe     ; 661189702456357888;130.04505173;+18.98244131;-35.66; 2.19;-13.59; 2.19;     ;     ; 0.50;      ;      ;      ;      ;12.871; 0.030;12.181; 0.030;12.006; 0.030;15.596;2
C12;Praesepe     ; 662784097395093376;129.26452341;+19.53596174;-35.51; 2.19;-12.70; 2.19;     ;     ; 0.50;      ;      ;      ;      ;12.930; 0.030;12.259; 0.030;12.097; 0.030;15.372;2
C12;Praesepe     ; 664281013757190912;129.35979980;+19.48684346;-37.76; 2.20;-12.15; 2.19;     ;     ; 0.70;      ;      ;      ;      ;11.555; 0.030;10.994; 0.030;10.826; 0.030;13.234;2
C12;Praesepe     ; 664286442595876864;129.23309031;+19.59911126;-34.97; 2.19;-13.32; 2.19;     ;     ; 0.45;      ;      ;      ;      ;13.298; 0.030;12.621; 0.030;12.428; 0.030;15.858;2
C12;Praesepe     ; 659772191449842816;129.39032028;+19.31094006;-38.70; 2.23;-16.48; 2.23;     ;     ; 0.50;      ;      ;      ;      ;12.913; 0.030;12.221; 0.030;12.020; 0.030;15.448;2
C12;Praesepe     ; 661277457228117504;129.44405030;+19.43828959;-36.89; 2.28;-13.22; 1.12; 5.84; 0.69; 1.15;11.234; 0.103;10.621; 0.089; 9.590; 0.030; 9.299; 0.030; 9.276; 0.030;10.473;1
C12;Praesepe     ; 664281391714321792;129.38497758;+19.52160963;-36.63; 2.23;-17.33; 2.23;     ;     ; 0.54;      ;      ;      ;      ;12.720; 0.030;11.910; 0.032;11.786; 0.030;15.061;2
C12;Praesepe     ; 664281494793527936;129.41945559;+19.51836600;-35.52; 0.06;-12.71; 0.04; 5.37; 0.37; 1.75; 8.498; 0.017; 8.227; 0.016; 7.778; 0.046; 7.700; 0.054; 7.662; 0.030; 8.214;1
C12;Praesepe     ; 661277903904922624;129.48789048;+19.46380704;-33.74; 2.23;-13.63; 2.23;     ;     ; 0.39;      ;      ;      ;      ;13.657; 0.032;12.987; 0.030;12.767; 0.030;16.383;2
C12;Praesepe     ; 664281907115057792;129.41905224;+19.55082694;-37.89; 2.56;-15.96; 2.81;     ;     ; 0.39;      ;      ;      ;      ;13.718; 0.030;13.022; 0.030;12.803; 0.030;16.398;2
C12;Praesepe     ; 661279037776311168;129.45746794;+19.51405610;-33.34; 2.23;-10.94; 2.23;     ;     ; 0.55;      ;      ;      ;      ;12.600; 0.030;11.964; 0.032;11.779; 0.030;14.847;2
C12;Praesepe     ; 664288744698320128;129.32606374;+19.69894287;-34.80; 0.92;-13.29; 0.92;     ;     ; 1.00;      ;      ;      ;      ;10.175; 0.030; 9.818; 0.030; 9.802; 0.030;11.233;2
C12;Praesepe     ; 664353753323499904;129.13894459;+19.91504811;-36.53; 2.19;-16.27; 2.19;     ;     ; 0.50;      ;      ;      ;      ;12.890; 0.030;12.247; 0.030;12.008; 0.030;15.259;2
C12;Praesepe     ; 664302419874186624;129.29771232;+19.80362814;-34.44; 0.78;-12.47; 0.77;     ;     ; 1.00;12.015; 0.246;11.104; 0.129;10.074; 0.030; 9.749; 0.030; 9.685; 0.030;11.092;2
C12;Praesepe     ; 664283075341491328;129.36464188;+19.61751165;-34.23; 0.89;-12.69; 0.90;     ;     ; 0.95;12.256; 0.300;11.527; 0.187;10.251; 0.030; 9.860; 0.032; 9.805; 0.030;11.396;2
C12;Praesepe     ; 664283522018090496;129.44322334;+19.59924531;-37.00; 2.23;-11.94; 2.23;     ;     ; 0.85;      ;      ;      ;      ;10.725; 0.030;10.310; 0.032;10.244; 0.030;11.986;2
C12;Praesepe     ; 664285171285579904;129.43716487;+19.67467522;-32.65; 2.23;-13.60; 2.23;     ;     ; 0.50;      ;      ;      ;      ;12.821; 0.030;12.232; 0.032;11.986; 0.030;15.396;2
C12;Praesepe     ; 664292318111214720;129.61540443;+19.76541332;-35.10; 2.23;-11.79; 2.23;     ;     ; 0.54;      ;      ;      ;      ;12.630; 0.030;11.938; 0.030;11.765; 0.030;15.009;2
C12;Praesepe     ; 661259624524022528;129.65596917;+19.25793392;-38.51; 2.19;-12.71; 2.19;     ;     ; 0.45;      ;      ;      ;      ;13.322; 0.030;12.563; 0.030;12.397; 0.030;15.994;2
C12;Praesepe     ; 661257150622748032;129.73010664;+19.28377247;-39.53; 2.19;-13.56; 2.19;     ;     ; 0.55;      ;      ;      ;      ;12.628; 0.030;11.902; 0.030;11.741; 0.030;14.894;2
C12;Praesepe     ; 661258868609665024;129.75933620;+19.32618972;-38.75; 2.19;-10.46; 2.19;     ;     ; 0.85;      ;      ;      ;      ;10.729; 0.030;10.341; 0.030;10.258; 0.030;12.016;2
C12;Praesepe     ; 661263301015910272;129.67259356;+19.42168874;-38.89; 2.19;-10.86; 2.19;     ;     ; 0.65;      ;      ;      ;      ;11.996; 0.030;11.310; 0.030;11.187; 0.030;13.855;2
C12;Praesepe     ; 661263404095308544;129.71117634;+19.41500816;-39.03; 2.19;-12.34; 2.19;     ;     ; 0.45;      ;      ;      ;      ;13.189; 0.030;12.532; 0.030;12.326; 0.030;15.768;2
C12;Praesepe     ; 661281752195411328;129.69545505;+19.50086770;-34.62; 0.71;-12.88; 0.45; 5.31; 0.34; 1.52; 9.293; 0.026; 8.968; 0.024; 8.345; 0.030; 8.265; 0.043; 8.220; 0.030; 8.906;1
C12;Praesepe     ; 661262648181058304;129.76269809;+19.40430623;-36.08; 2.19;-12.39; 2.19;     ;     ; 0.31;      ;      ;      ;      ;14.260; 0.030;13.612; 0.030;13.406; 0.035;17.173;2
C12;Praesepe     ; 661268936013001344;129.85391934;+19.45929118;-36.91; 0.84;-13.57; 0.84;     ;     ; 1.20;11.081; 0.108;10.451; 0.090; 9.357; 0.030; 9.058; 0.030; 8.996; 0.030;10.274;2
C12;Praesepe     ; 661206573087872256;129.99178474;+19.20157766;-35.66; 0.82;-13.17; 0.43; 5.52; 0.36; 1.40; 9.810; 0.032; 9.342; 0.030; 8.692; 0.030; 8.480; 0.030; 8.482; 0.030; 9.346;1
C12;Praesepe     ; 661210661901752320;129.90163451;+19.26044408;-39.01; 2.19;-13.68; 2.19;     ;     ; 0.67;      ;      ;      ;      ;11.809; 0.030;11.152; 0.030;11.010; 0.030;13.649;2
C12;Praesepe     ; 661216881009516672;129.92715370;+19.30794448;-33.69; 2.19;-16.80; 2.19;     ;     ; 0.39;      ;      ;      ;      ;13.595; 0.030;12.978; 0.030;12.697; 0.030;16.477;2
C12;Praesepe     ; 661211727047722752;130.10920387;+19.21937092;-38.11; 2.19;-10.12; 2.19;     ;     ; 0.80;      ;      ;      ;      ;11.088; 0.030;10.553; 0.030;10.461; 0.030;12.457;2
C12;Praesepe     ; 661264434887279104;129.94046255;+19.36693108;-37.88; 0.79;-13.89; 0.79;     ;     ; 1.15;11.161; 0.142;10.571; 0.126; 9.564; 0.030; 9.327; 0.030; 9.258; 0.030;10.475;2
C12;Praesepe     ; 661216743570426240;129.96790814;+19.31258148;-36.61; 0.84;-14.10; 0.84;     ;     ; 1.20;11.022; 0.082;10.508; 0.082; 9.282; 0.030; 9.060; 0.030; 9.008; 0.030;10.071;2
C12;Praesepe     ; 661216399973042688;130.00279541;+19.30959252;-36.57; 2.19;-12.92; 2.19;     ;     ; 0.67;      ;      ;      ;      ;11.744; 0.030;11.065; 0.030;10.918; 0.030;13.653;2
C12;Praesepe     ; 661265946715763968;129.90969888;+19.44080577;-36.30; 0.92;-12.46; 0.92;     ;     ; 0.85;      ;      ;      ;      ;10.838; 0.030;10.355; 0.030;10.286; 0.030;12.244;2
C12;Praesepe     ; 661217911800624384;130.08376763;+19.34894463;-36.67; 0.07;-12.20; 0.04; 4.73; 0.70; 2.26; 7.054; 0.008; 6.751; 0.008; 6.169; 0.030; 6.062; 0.030; 6.045; 0.030; 6.698;1
C12;Praesepe     ; 661212929638563584;130.11416399;+19.27798552;-35.48; 0.84;-12.31; 0.84;     ;     ; 1.03;11.947; 0.310;11.465; 0.268;10.012; 0.030; 9.667; 0.030; 9.654; 0.030;10.956;2
C12;Praesepe     ; 661283195304419712;129.72291656;+19.57132406;-38.17; 2.19;-15.98; 2.19;     ;     ; 0.67;      ;      ;      ;      ;11.734; 0.030;11.070; 0.030;10.965; 0.030;13.508;2
C12;Praesepe     ; 661282027073316992;129.76698584;+19.52263540;-35.54; 2.19;-11.47; 2.19;     ;     ; 0.70;      ;      ;      ;      ;11.562; 0.030;10.957; 0.030;10.857; 0.030;13.199;2
C12;Praesepe     ; 661284019938140032;129.78774571;+19.59234097;-36.87; 0.46;-14.33; 0.40; 6.12; 0.53; 1.68; 8.737; 0.018; 8.505; 0.018; 8.005; 0.030; 7.918; 0.030; 7.875; 0.030; 8.448;1
C12;Praesepe     ; 664292455550173824;129.63666442;+19.77372191;-34.42; 2.19;-13.57; 2.19;     ;     ; 0.50;      ;      ;      ;      ;12.878; 0.030;12.221; 0.030;12.013; 0.030;15.206;2
C12;Praesepe     ; 661285703564408832;129.79210593;+19.67837319;-35.75; 0.88;-12.67; 0.88;     ;     ; 1.40;      ;      ;      ;      ; 8.656; 0.030; 8.471; 0.030; 8.414; 0.030; 9.294;2
C12;Praesepe     ; 661313912910180096;129.81981018;+19.79511967;-37.89; 2.19;-11.69; 2.19;     ;     ; 0.50;      ;      ;      ;      ;12.970; 0.030;12.312; 0.030;12.076; 0.030;15.343;2
C12;Praesepe     ; 661270482201226880;129.90173439;+19.48546453;-35.64; 2.19;-13.29; 2.19;     ;     ; 0.60;      ;      ;      ;      ;12.253; 0.030;11.572; 0.030;11.390; 0.030;14.285;2
C12;Praesepe     ; 661267321104603008;129.97653395;+19.46027611;-37.03; 2.19;-15.66; 2.19;     ;     ; 0.31;      ;      ;      ;      ;14.241; 0.030;13.577; 0.041;13.357; 0.041;17.118;2
C12;Praesepe     ; 661271238116475648;129.96165986;+19.55052328;-37.00; 0.92;-12.90; 0.92;     ;     ; 0.95;      ;      ;      ;      ;10.420; 0.030;10.055; 0.030; 9.996; 0.030;11.540;2
C12;Praesepe     ; 661294705815866240;129.99976571;+19.57786125;-37.56; 2.19; -9.05; 2.19;     ;     ; 0.80;      ;      ;      ;      ;11.133; 0.030;10.619; 0.030;10.552; 0.030;12.463;2
C12;Praesepe     ; 661219835945969152;130.06443796;+19.45855017;-35.60; 2.19;-13.79; 2.19;     ;     ; 0.70;      ;      ;      ;      ;11.430; 0.030;10.820; 0.030;10.689; 0.030;13.253;2
C12;Praesepe     ; 661243269287535744;130.09449318;+19.46471229;-35.60; 0.84;-13.51; 0.84;     ;     ; 1.10;11.621; 0.202;10.975; 0.179; 9.640; 0.030; 9.371; 0.030; 9.336; 0.030;10.493;2
C12;Praesepe     ; 661243303647273984;130.10625798;+19.47570985;-35.31; 1.08;-13.23; 1.08;     ;     ; 1.30;10.354; 0.050; 9.788; 0.046; 9.003; 0.035; 8.749; 0.030; 8.762; 0.030; 9.713;2
C12;Praesepe     ; 661290754445957248;130.07524395;+19.53193937;-36.38; 0.31;-11.60; 0.28; 5.65; 0.34; 2.00; 7.670; 0.014; 7.479; 0.013; 7.208; 0.030; 7.173; 0.030; 7.163; 0.030; 7.516;1
C12;Praesepe     ; 661291132403077760;130.11238171;+19.54476178;-36.27; 0.04;-11.98; 0.02; 5.38; 0.59; 2.29; 6.466; 0.008; 6.275; 0.008; 5.940; 0.030; 5.891; 0.030; 5.879; 0.030; 6.272;1
C12;Praesepe     ; 661296561242184192;130.01021155;+19.67643906;-37.50; 2.19;-13.38; 2.19;     ;     ; 0.39;      ;      ;      ;      ;13.710; 0.030;13.095; 0.030;12.850; 0.030;16.403;2
C12;Praesepe     ; 661298451027341056;130.02026754;+19.72920517;-36.10; 0.85;-11.89; 0.85;     ;     ; 1.30;10.335; 0.046; 9.791; 0.046; 8.909; 0.030; 8.664; 0.030; 8.651; 0.030; 9.661;2
C12;Praesepe     ; 661295324291154816;130.04017983;+19.62136275;-35.74; 0.92;-13.05; 0.92;     ;     ; 0.90;      ;      ;      ;      ;10.555; 0.030;10.209; 0.030;10.133; 0.030;11.707;2
C12;Praesepe     ; 661295461730107392;130.05116501;+19.63947887;-35.84; 0.85;-12.92; 0.85;     ;     ; 1.30;10.461; 0.061; 9.862; 0.052; 8.928; 0.030; 8.683; 0.030; 8.668; 0.030; 9.737;2
C12;Praesepe     ; 661293812462666240;130.13927259;+19.63353679;-39.55; 2.19;-12.01; 2.19;     ;     ; 0.85;      ;      ;      ;      ;10.706; 0.030;10.232; 0.030;10.168; 0.030;11.877;2
C12;Praesepe     ; 661297076637809024;130.09186657;+19.66987869;-36.25; 0.04;-13.91; 0.02; 5.37; 0.34; 2.30; 7.488; 0.012; 6.415; 0.008; 4.908; 0.208; 4.294; 0.211; 4.181; 0.035; 6.097;1
C12;Praesepe     ; 661294052980833792;130.11447489;+19.65543672;-35.56; 2.19;-12.61; 2.19;     ;     ; 0.75;      ;      ;      ;      ;11.302; 0.030;10.777; 0.030;10.687; 0.030;12.743;2
C12;Praesepe     ; 661297110999743744;130.09678945;+19.67320038;-36.19; 1.12;-13.49; 1.12;     ;     ; 1.20;      ;      ;      ;      ; 9.368; 0.032; 9.048; 0.034; 9.005; 0.030;10.258;2
C12;Praesepe     ; 659477213097492480;130.23030525;+18.58301083;-37.10; 2.19;-17.22; 2.19;     ;     ; 0.65;      ;      ;      ;      ;11.923; 0.030;11.233; 0.030;11.128; 0.030;13.776;2
C12;Praesepe     ; 659472230933525760;130.38124797;+18.50056464;-38.21; 1.59;-12.32; 0.75; 5.26; 0.50; 1.20;10.871; 0.070;10.192; 0.059; 9.364; 0.030; 9.112; 0.030; 9.104; 0.030;10.221;1
C12;Praesepe     ; 659489513881471232;130.18482271;+18.65647068;-35.27; 2.19;-11.26; 2.19;     ;     ; 0.80;      ;      ;      ;      ;11.126; 0.030;10.619; 0.030;10.500; 0.030;12.519;2
C12;Praesepe     ; 660909189551857664;130.65319802;+18.38880152;-36.11; 1.34;-10.08; 0.70; 5.08; 0.53; 1.25;10.604; 0.050;10.109; 0.056; 9.163; 0.030; 8.935; 0.030; 8.878; 0.030; 9.951;1
C12;Praesepe     ; 660928259206807808;130.63340818;+18.59106384;-34.80; 2.19;-13.91; 2.19;     ;     ; 0.54;      ;      ;      ;      ;12.635; 0.030;12.008; 0.030;11.789; 0.030;14.947;2
C12;Praesepe     ; 660996016610352768;130.16451743;+18.81822705;-37.26; 2.19;-10.24; 2.19;     ;     ; 0.67;      ;      ;      ;      ;11.758; 0.030;11.126; 0.030;11.003; 0.030;13.510;2
C12;Praesepe     ; 660996325848016256;130.24336603;+18.84613712;-36.13; 2.19;-16.06; 2.19;     ;     ; 0.35;      ;      ;      ;      ;13.989; 0.030;13.398; 0.030;13.133; 0.034;16.818;2
C12;Praesepe     ; 660998971547850880;130.19822950;+18.90325887;-39.94; 2.85;-11.01; 1.30; 4.99; 0.91; 1.00;12.307; 0.340;11.312; 0.155;10.126; 0.030; 9.747; 0.030; 9.685; 0.030;11.204;1
