#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2025-09-10T23:59:19 [V7.5.2]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2025-09-10T23:59:20	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-oc.form=dec&-out.max=unlimited&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-source=J/MNRAS/349/1278/chip2&-order=I&-out=MPF&-out=Bmag&-out=e_Bmag&-out=Vmag&-out=e_Vmag&-out=Imag&-out=e_Imag&-out=xpos&-out=ypos&-out=RAdeg&-out=DEdeg&	  Full request URL (POST)
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=7.5.2	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_73491278
#Name: J/MNRAS/349/1278
#Title: BVI photometry of M22 (Monaco+, 2004)
#INFO	ivoid=ivo://cds.vizier/j/mnras/349/1278	    IVOID of underlying data collection
#INFO	creator=Monaco L.	    First author or institution
#INFO	cites=bibcode:2004MNRAS.349.1278M	    Article or Data origin sources
#INFO	original_date=2004	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/MNRAS/349/1278	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.73491278	    Dataset identifier that can be used for citation
#INFO	publication_date=2024-06-29	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_MNRAS_349_1278_chip2:
#Name: J/MNRAS/349/1278/chip2
#Title: *Photometry of stars in Chip #2
#Column	_RAJ2000	(F13.9)	Right ascension (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.ra]
#Column	_DEJ2000	(F13.9)	Declination (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.dec]
#Column	MPF	(I5)	Star Sequencial Identifier, Cl* NGC 6656 MPF NNNN in Simbad	[ucd=meta.id;meta.main]
#Column	Bmag	(F6.3)	B-band magnitude	[ucd=phot.mag;em.opt.B]
#Column	e_Bmag	(F6.3)	Formal DAOPHOT errors associated to the B-band magnitude	[ucd=stat.error]
#Column	Vmag	(F6.3)	V-band magnitude	[ucd=phot.mag;em.opt.V]
#Column	e_Vmag	(F6.3)	Formal DAOPHOT errors associated to the V-band magnitude	[ucd=stat.error]
#Column	Imag	(F6.3)	I-band magnitude	[ucd=phot.mag;em.opt.I]
#Column	e_Imag	(F6.3)	Formal DAOPHOT errors associated to the I-band magnitude	[ucd=stat.error]
#Column	xpos	(F8.3)	x star coordinates in the pixel coordinate system	[ucd=pos.cartesian.x;instr.det]
#Column	ypos	(F8.3)	y star coordinates in the pixel coordinate system	[ucd=pos.cartesian.y;instr.det]
#Column	RAdeg	(F11.7)	Right Ascension J2000 (decimal degrees)	[ucd=pos.eq.ra;meta.main]
#Column	DEdeg	(F11.7)	Declination J2000 (decimal degrees)	[ucd=pos.eq.dec;meta.main]
_RAJ2000;_DEJ2000;MPF;Bmag;e_Bmag;Vmag;e_Vmag;Imag;e_Imag;xpos;ypos;RAdeg;DEdeg
279.136501400;-23.867285600;15539;19.462; 0.014;18.593; 0.013;17.457; 0.025; 526.114;2677.299;279.1365014;-23.8672856
279.074746100;-23.921018900;15540; 0.000; 0.000;18.598; 0.027;17.399; 0.035;1381.478;1867.068;279.0747461;-23.9210189
279.150290300;-23.899427500;15541;19.416; 0.010;18.639; 0.014;17.587; 0.011; 336.554;2190.691;279.1502903;-23.8994275
279.078850000;-23.915433900;15542;19.131; 0.022;18.573; 0.030;17.366; 0.029;1324.603;1951.380;279.0788500;-23.9154339
279.108617600;-24.011472400;15543;19.682; 0.012;18.592; 0.010;17.436; 0.010; 916.028; 498.045;279.1086176;-24.0114724
279.093112000;-23.785958100;15544;19.921; 0.010;18.582; 0.010;17.195; 0.010;1123.782;3908.780;279.0931120;-23.7859581
279.158814000;-24.042202400;15545;19.841; 0.010;18.570; 0.010;17.087; 0.009; 223.789;  31.344;279.1588140;-24.0422024
279.037507900;-24.031551800;15546;19.538; 0.009;18.614; 0.011;17.437; 0.010;1898.668; 196.842;279.0375079;-24.0315518
279.125929800;-23.803798000;15547;19.801; 0.016;18.587; 0.016;17.307; 0.018; 670.266;3637.768;279.1259298;-23.8037980
279.042440000;-23.948419300;15548;19.431; 0.014;18.598; 0.016;17.523; 0.014;1828.645;1453.787;279.0424400;-23.9484193
279.064916800;-23.833568300;15549; 0.000; 0.000;18.590; 0.015;17.401; 0.015;1515.118;3189.805;279.0649168;-23.8335683
279.122436800;-23.954942400;15550;19.393; 0.011;18.598; 0.012;17.517; 0.012; 723.367;1352.338;279.1224368;-23.9549424
279.067342200;-23.853287200;15551;19.466; 0.009;18.599; 0.011;17.552; 0.013;1482.077;2891.539;279.0673422;-23.8532872
279.098152500;-23.948956900;15552;19.295; 0.015;18.592; 0.016;17.399; 0.015;1058.763;1443.768;279.0981525;-23.9489569
279.093171800;-23.839058800;15553;19.494; 0.009;18.600; 0.010;17.533; 0.011;1124.465;3105.796;279.0931718;-23.8390588
279.142765100;-23.966499700;15554;19.413; 0.010;18.597; 0.011;17.495; 0.010; 442.852;1176.760;279.1427651;-23.9664997
279.119318300;-23.968619800;15555;19.567; 0.014;18.594; 0.014;17.425; 0.020; 766.886;1145.635;279.1193183;-23.9686198
279.135657400;-23.848809200;15556;19.731; 0.010;18.595; 0.011;17.388; 0.010; 537.174;2956.728;279.1356574;-23.8488092
279.047559200;-24.013080700;15557;19.410; 0.009;18.605; 0.009;17.531; 0.010;1759.423; 475.842;279.0475592;-24.0130807
279.141446000;-23.874092200;15558; 0.000; 0.000;18.597; 0.016;17.497; 0.013; 457.970;2574.170;279.1414460;-23.8740922
279.104878000;-23.946412700;15559; 0.000; 0.000;18.600; 0.016;17.501; 0.029; 965.747;1481.992;279.1048780;-23.9464127
279.118730100;-23.934188900;15560;19.327; 0.014;18.607; 0.017;17.610; 0.019; 773.939;1666.310;279.1187301;-23.9341889
279.169255000;-23.903705100;15561;19.588; 0.017;18.602; 0.019;17.565; 0.025;  74.535;2125.197;279.1692550;-23.9037051
279.028894600;-23.935083000;15562;19.751; 0.010;18.583; 0.012;17.210; 0.012;2015.542;1655.868;279.0288946;-23.9350830
279.172867600;-23.989338700;15563;19.693; 0.015;18.595; 0.017;17.441; 0.018;  27.765; 830.118;279.1728676;-23.9893387
279.135290500;-23.910129600;15564;19.400; 0.019;18.588; 0.020;17.287; 0.023; 544.271;2029.473;279.1352905;-23.9101296
279.042763800;-24.018513400;15565;19.566; 0.009;18.596; 0.010;17.425; 0.011;1825.783; 393.841;279.0427638;-24.0185134
279.089062800;-24.011101400;15566;19.567; 0.009;18.597; 0.010;17.480; 0.010;1186.114; 504.373;279.0890628;-24.0111014
279.054159400;-23.863731400;15567;19.505; 0.011;18.598; 0.013;17.486; 0.011;1664.639;2734.039;279.0541594;-23.8637314
279.079577600;-23.784148500;15568;19.825; 0.010;18.580; 0.012;17.146; 0.011;1311.004;3936.626;279.0795776;-23.7841485
279.164861400;-23.776636500;15569;19.550; 0.009;18.597; 0.010;17.465; 0.010; 130.678;4046.896;279.1648614;-23.7766365
279.067423300;-23.992945600;15570;19.370; 0.009;18.602; 0.010;17.569; 0.010;1484.541; 779.668;279.0674233;-23.9929456
279.112736900;-23.950291900;15571;19.611; 0.019;18.598; 0.016;17.480; 0.021; 857.261;1423.035;279.1127369;-23.9502919
279.148017100;-23.842075500;15572;19.710; 0.016;18.598; 0.017;17.464; 0.022; 366.010;3058.049;279.1480171;-23.8420755
279.105167500;-23.864615000;15573;20.214; 0.023;18.682; 0.013;17.708; 0.017; 959.315;2718.900;279.1051675;-23.8646150
279.166879200;-23.941298100;15574;20.037; 0.012;18.576; 0.012;17.034; 0.010; 108.746;1556.832;279.1668792;-23.9412981
279.057040300;-23.936382800;15575;19.418; 0.011;18.597; 0.012;17.449; 0.014;1626.586;1635.333;279.0570403;-23.9363828
279.087614100;-23.962288000;15576;19.356; 0.010;18.654; 0.011;17.406; 0.010;1204.765;1242.561;279.0876141;-23.9622880
279.154004100;-23.887240100;15577;19.357; 0.017;18.687; 0.014;17.510; 0.024; 284.787;2374.830;279.1540041;-23.8872401
279.118232700;-23.827595000;15578;19.566; 0.012;18.658; 0.013;17.388; 0.018; 777.494;3278.213;279.1182327;-23.8275950
279.139744600;-23.859611200;15579;19.532; 0.017;18.675; 0.012;17.559; 0.013; 481.010;2793.218;279.1397446;-23.8596112
279.076984800;-23.894739200;15580;19.493; 0.028;18.645; 0.032;16.927; 0.018;1349.833;2264.383;279.0769848;-23.8947392
279.161166800;-23.882477600;15581;19.692; 0.011;18.577; 0.014;17.056; 0.009; 185.587;2446.543;279.1611668;-23.8824776
279.124203300;-23.873973300;15582;19.329; 0.014;18.596; 0.015;17.423; 0.021; 696.382;2576.658;279.1242033;-23.8739733
279.098713900;-23.950278100;15583; 0.000; 0.000;18.637; 0.020;17.501; 0.028;1051.044;1423.769;279.0987139;-23.9502781
279.053635800;-24.007166700;15584;19.346; 0.009;18.602; 0.011;17.514; 0.010;1675.350; 565.077;279.0536358;-24.0071667
279.119518800;-23.954524700;15585;19.446; 0.009;18.606; 0.012;17.606; 0.014; 763.675;1358.769;279.1195188;-23.9545247
279.166143000;-23.914086800;15586;19.434; 0.009;18.600; 0.011;17.480; 0.012; 117.932;1968.343;279.1661430;-23.9140868
279.083335200;-23.831580100;15587;19.421; 0.014;18.583; 0.015;17.423; 0.014;1260.310;3219.239;279.0833352;-23.8315801
279.045219100;-23.999196200;15588;19.740; 0.010;18.590; 0.010;17.163; 0.009;1791.422; 685.871;279.0452191;-23.9991962
279.081564900;-23.926838000;15589; 0.000; 0.000;18.585; 0.037;17.192; 0.020;1287.387;1778.836;279.0815649;-23.9268380
279.147052200;-23.867951400;15590;19.513; 0.012;18.652; 0.015;17.554; 0.012; 380.242;2666.798;279.1470522;-23.8679514
279.151344200;-24.021975300;15591;19.537; 0.010;18.589; 0.011;17.376; 0.016; 326.238; 337.524;279.1513442;-24.0219753
279.141485100;-23.869640200;15592;20.308; 0.018;18.617; 0.032;17.791; 0.014; 457.279;2641.490;279.1414851;-23.8696402
279.072832000;-23.833947600;15593;19.529; 0.011;18.604; 0.012;17.571; 0.011;1405.649;3183.802;279.0728320;-23.8339476
279.048530300;-23.859883600;15594;19.463; 0.015;18.599; 0.014;17.443; 0.026;1742.389;2792.405;279.0485303;-23.8598836
279.150418600;-23.847025700;15595;19.434; 0.010;18.599; 0.012;17.458; 0.012; 332.967;2983.092;279.1504186;-23.8470257
279.131683700;-23.836827900;15596;19.523; 0.009;18.600; 0.010;17.479; 0.012; 591.740;3138.067;279.1316837;-23.8368279
279.036043100;-23.897481800;15597;19.416; 0.011;18.605; 0.015;17.513; 0.012;1915.908;2224.245;279.0360431;-23.8974818
279.030961700;-23.964056900;15598;19.414; 0.010;18.623; 0.011;17.548; 0.012;1987.604;1217.672;279.0309617;-23.9640569
279.136671100;-23.801786700;15599;19.508; 0.009;18.600; 0.010;17.472; 0.010; 521.597;3667.754;279.1366711;-23.8017867
279.069774500;-23.804688000;15600;19.512; 0.009;18.616; 0.013;17.402; 0.011;1447.179;3626.366;279.0697745;-23.8046880
279.150721500;-23.989072100;15601;19.372; 0.009;18.599; 0.010;17.440; 0.014; 333.699; 835.099;279.1507215;-23.9890721
279.055439400;-24.015281100;15602;19.557; 0.013;18.597; 0.068;17.392; 0.010;1650.635; 442.316;279.0554394;-24.0152811
279.092281300;-23.846876900;15603;19.569; 0.011;18.603; 0.013;17.512; 0.010;1137.003;2987.605;279.0922813;-23.8468769
279.161968200;-23.777635500;15604;19.563; 0.009;18.605; 0.011;17.496; 0.012; 170.748;4031.913;279.1619682;-23.7776355
279.127256000;-24.037010400;15605;19.448; 0.009;18.581; 0.010;17.471; 0.012; 659.408; 111.150;279.1272560;-24.0370104
279.078544500;-23.871476400;15606;19.372; 0.013;18.589; 0.013;17.391; 0.017;1327.645;2616.104;279.0785445;-23.8714764
279.076178200;-23.995974000;15607;19.432; 0.009;18.603; 0.011;17.507; 0.013;1363.678; 733.575;279.0761782;-23.9959740
279.046217000;-23.828810300;15608;19.617; 0.010;18.589; 0.012;17.254; 0.010;1773.651;3262.363;279.0462170;-23.8288103
279.131901400;-23.913157500;15609; 0.000; 0.000;18.616; 0.021;17.423; 0.023; 591.218;1983.822;279.1319014;-23.9131575
279.043943200;-24.008993300;15610;19.417; 0.009;18.608; 0.010;17.549; 0.011;1809.274; 537.763;279.0439432;-24.0089933
279.047947200;-23.902948000;15611;19.322; 0.017;18.606; 0.023;17.556; 0.017;1751.467;2141.216;279.0479472;-23.9029480
279.083749300;-23.924661000;15612;20.434; 0.047;18.606; 0.067;17.544; 0.017;1257.135;1811.679;279.0837493;-23.9246610
279.052164500;-23.917488600;15613;19.084; 0.023;18.597; 0.020;17.281; 0.036;1693.517;1921.202;279.0521645;-23.9174886
279.063188500;-23.849670100;15614;19.685; 0.014;18.597; 0.016;17.392; 0.013;1539.429;2946.375;279.0631885;-23.8496701
279.066543600;-24.015291500;15615;19.535; 0.013;18.606; 0.013;17.549; 0.019;1497.265; 441.792;279.0665436;-24.0152915
279.132443300;-23.865059600;15616;19.443; 0.012;18.637; 0.015;17.526; 0.012; 582.155;2711.122;279.1324433;-23.8650596
279.075617100;-23.777636000;15617;19.501; 0.010;18.601; 0.011;17.479; 0.010;1365.631;4035.245;279.0756171;-23.7776360
279.097174100;-23.969033700;15618;19.434; 0.009;18.613; 0.011;17.490; 0.010;1072.863;1140.210;279.0971741;-23.9690337
279.039982500;-23.902413200;15619;19.497; 0.010;18.614; 0.016;17.628; 0.013;1861.560;2149.552;279.0399825;-23.9024132
279.033007500;-23.877950800;15620;19.377; 0.010;18.601; 0.010;17.469; 0.012;1957.444;2519.679;279.0330075;-23.8779508
279.118333600;-23.787046300;15621;19.529; 0.009;18.604; 0.010;17.489; 0.012; 774.836;3891.382;279.1183336;-23.7870463
279.125408700;-23.846130400;15622;19.603; 0.018;18.598; 0.017;17.490; 0.024; 678.827;2997.645;279.1254087;-23.8461304
279.069799700;-23.856809500;15623;19.784; 0.012;18.563; 0.013;17.282; 0.016;1448.182;2838.193;279.0697997;-23.8568095
279.126986200;-23.863022800;15624;19.304; 0.013;18.590; 0.015;17.413; 0.011; 657.552;2742.140;279.1269862;-23.8630228
279.055851200;-23.943348100;15625;19.422; 0.010;18.606; 0.011;17.551; 0.011;1643.190;1530.045;279.0558512;-23.9433481
279.057402400;-23.935089200;15626;19.350; 0.010;18.600; 0.012;17.418; 0.012;1621.550;1654.883;279.0574024;-23.9350892
279.049595300;-23.873367900;15627;19.628; 0.013;18.594; 0.012;17.286; 0.011;1727.982;2588.465;279.0495953;-23.8733679
279.145304000;-24.011235700;15628;19.503; 0.012;18.601; 0.012;17.463; 0.010; 409.295; 500.176;279.1453040;-24.0112357
279.130321400;-23.797384800;15629;19.826; 0.010;18.598; 0.011;17.338; 0.011; 609.302;3734.573;279.1303214;-23.7973848
279.078751600;-23.852812000;15630;19.355; 0.012;18.476; 0.014;17.439; 0.010;1324.280;2898.334;279.0787516;-23.8528120
279.120395900;-23.951685900;15631; 0.000; 0.000;18.656; 0.013;17.358; 0.019; 751.466;1401.661;279.1203959;-23.9516859
279.065460600;-23.817659200;15632;19.615; 0.010;18.608; 0.010;17.539; 0.011;1507.190;3430.362;279.0654606;-23.8176592
279.075095900;-23.909976500;15633;19.300; 0.026;18.593; 0.027;17.242; 0.014;1376.351;2034.035;279.0750959;-23.9099765
279.067749100;-23.987977700;15634;19.729; 0.016;18.599; 0.014;17.389; 0.015;1479.913; 854.779;279.0677491;-23.9879777
279.044026100;-23.893455600;15635;19.330; 0.010;18.619; 0.011;17.393; 0.015;1805.453;2284.880;279.0440261;-23.8934556
279.154430800;-23.976669600;15636;19.395; 0.009;18.605; 0.010;17.490; 0.012; 282.021;1022.490;279.1544308;-23.9766696
279.105166200;-23.924882200;15637;19.178; 0.032;18.839; 0.035;17.247; 0.025; 961.124;1807.557;279.1051662;-23.9248822
279.055524700;-23.810079300;15638;19.601; 0.012;18.598; 0.011;17.345; 0.012;1644.451;3545.312;279.0555247;-23.8100793
279.082559000;-23.881893500;15639; 0.000; 0.000;18.606; 0.025;17.492; 0.016;1272.420;2458.438;279.0825590;-23.8818935
279.063817300;-23.986115500;15640; 0.000; 0.000;18.607; 0.077;17.513; 0.014;1534.182; 883.071;279.0638173;-23.9861155
279.067405300;-23.944487600;15641;19.546; 0.016;18.606; 0.016;17.516; 0.026;1483.546;1512.432;279.0674053;-23.9444876
279.075194700;-24.004041700;15642;19.407; 0.009;18.612; 0.009;17.609; 0.011;1377.478; 611.612;279.0751947;-24.0040417
279.148913900;-23.915156500;15643;19.530; 0.019;18.608; 0.016;17.527; 0.035; 356.124;1952.899;279.1489139;-23.9151565
279.153294900;-23.937193400;15644;19.701; 0.010;18.604; 0.012;17.423; 0.012; 296.336;1619.482;279.1532949;-23.9371934
279.085712200;-23.948841300;15645; 0.000; 0.000;18.698; 0.019;17.476; 0.011;1230.673;1445.965;279.0857122;-23.9488413
279.162827100;-23.911165600;15646;19.374; 0.014;18.612; 0.015;17.497; 0.018; 163.662;2012.660;279.1628271;-23.9111656
279.033884900;-23.883387500;15647;19.489; 0.013;18.616; 0.013;17.420; 0.022;1945.433;2437.440;279.0338849;-23.8833875
279.071297400;-23.886083300;15648; 0.000; 0.000;18.485; 0.014;17.429; 0.013;1428.234;2395.471;279.0712974;-23.8860833
279.055712000;-23.775982400;15649;19.723; 0.010;18.602; 0.013;17.392; 0.011;1641.027;4060.917;279.0557120;-23.7759824
279.052948800;-23.910738800;15650;19.332; 0.017;18.636; 0.021;17.566; 0.014;1682.514;2023.246;279.0529488;-23.9107388
279.135947700;-23.914644100;15651;19.458; 0.016;18.609; 0.015;17.476; 0.016; 535.335;1961.179;279.1359477;-23.9146441
279.167017000;-24.006878700;15652;19.726; 0.009;18.590; 0.010;17.180; 0.010; 109.228; 565.141;279.1670170;-24.0068787
279.128418100;-23.854184100;15653;19.461; 0.010;18.624; 0.012;17.354; 0.020; 637.466;2875.739;279.1284181;-23.8541841
279.162483300;-23.951409700;15654;19.450; 0.012;18.535; 0.015;17.494; 0.015; 169.860;1404.118;279.1624833;-23.9514097
279.051393700;-23.977744000;15655; 0.000; 0.000;18.619; 0.056;17.708; 0.012;1705.614;1010.066;279.0513937;-23.9777440
279.031449400;-23.990676100;15656;19.864; 0.010;18.593; 0.010;17.088; 0.009;1981.446; 815.133;279.0314494;-23.9906761
279.144484300;-23.930444000;15657; 0.000; 0.000;18.590; 0.028;17.510; 0.019; 417.872;1721.911;279.1444843;-23.9304440
279.095266200;-23.826825100;15658;19.394; 0.009;18.587; 0.011;17.466; 0.010;1095.148;3290.716;279.0952662;-23.8268251
279.088559600;-24.003506400;15659;19.527; 0.009;18.604; 0.010;17.493; 0.009;1192.852; 619.238;279.0885596;-24.0035064
279.105546800;-23.920231100;15660; 0.000; 0.000;18.542; 0.041;17.490; 0.045; 955.725;1877.876;279.1055468;-23.9202311
279.113262200;-23.994890200;15661;19.344; 0.010;18.605; 0.011;17.450; 0.011; 851.368; 748.618;279.1132622;-23.9948902
279.060469600;-23.930465000;15662;19.659; 0.012;18.600; 0.013;17.326; 0.012;1579.044;1724.707;279.0604696;-23.9304650
279.142366900;-23.909496800;15663;19.373; 0.011;18.868; 0.018;17.637; 0.015; 446.431;2038.754;279.1423669;-23.9094968
279.052304900;-23.878063700;15664;19.411; 0.015;18.602; 0.014;17.354; 0.011;1690.629;2517.370;279.0523049;-23.8780637
279.089318200;-23.835258100;15665;19.474; 0.010;18.608; 0.012;17.520; 0.011;1177.658;3163.408;279.0893182;-23.8352581
279.033395900;-24.031709500;15666;19.586; 0.020;18.610; 0.021;17.497; 0.029;1955.459; 194.583;279.0333959;-24.0317095
279.174594600;-24.043117200;15667;19.681; 0.017;18.611; 0.012;17.457; 0.011;   5.908;  16.826;279.1745946;-24.0431172
279.046124200;-23.877617800;15668;19.611; 0.015;18.606; 0.013;17.225; 0.018;1776.076;2524.309;279.0461242;-23.8776178
279.128903300;-23.891675000;15669;19.310; 0.018;18.558; 0.022;17.319; 0.015; 631.967;2308.793;279.1289033;-23.8916750
279.167290900;-23.786665700;15670;19.941; 0.010;18.584; 0.010;17.013; 0.009;  97.424;3895.130;279.1672909;-23.7866657
279.055897900;-23.870416200;15671;19.425; 0.009;18.608; 0.010;17.480; 0.012;1640.762;2632.897;279.0558979;-23.8704162
279.071085100;-23.934271600;15672;19.465; 0.013;18.607; 0.014;17.447; 0.020;1432.426;1666.790;279.0710851;-23.9342716
279.170275400;-23.808206700;15673;19.518; 0.009;18.612; 0.011;17.497; 0.010;  56.920;3569.258;279.1702754;-23.8082067
279.141284100;-23.914367200;15674; 0.000; 0.000;18.620; 0.032;17.691; 0.015; 461.562;1965.150;279.1412841;-23.9143672
279.148623800;-23.895754700;15675;19.338; 0.009;18.630; 0.011;17.487; 0.010; 359.466;2246.300;279.1486238;-23.8957547
279.037068500;-23.894233100;15676;19.732; 0.015;18.616; 0.020;17.600; 0.018;1901.659;2273.339;279.0370685;-23.8942331
279.066309800;-23.880912900;15677;19.196; 0.012;18.615; 0.017;17.478; 0.017;1497.060;2473.824;279.0663098;-23.8809129
279.031056800;-23.937812000;15678;19.328; 0.010;18.611; 0.010;17.487; 0.012;1985.719;1614.536;279.0310568;-23.9378120
279.128101100;-23.945521600;15679;19.444; 0.022;18.573; 0.035;17.510; 0.032; 644.792;1494.574;279.1281011;-23.9455216
279.092372100;-23.921076800;15680; 0.000; 0.000;18.604; 0.116;17.377; 0.022;1137.852;1865.571;279.0923721;-23.9210768
279.095645600;-23.792321000;15681;19.598; 0.009;18.613; 0.011;17.538; 0.014;1088.909;3812.469;279.0956456;-23.7923210
279.033561900;-23.874988800;15682;19.255; 0.010;18.611; 0.010;17.368; 0.014;1949.714;2564.454;279.0335619;-23.8749888
279.065802900;-23.914600300;15683;19.403; 0.020;18.610; 0.024;17.396; 0.018;1504.927;1964.431;279.0658029;-23.9146003
279.114835500;-23.961205100;15684;19.373; 0.010;18.579; 0.013;17.462; 0.011; 828.597;1257.930;279.1148355;-23.9612051
279.100248900;-23.815298900;15685;19.496; 0.009;18.604; 0.011;17.355; 0.011;1025.889;3464.831;279.1002489;-23.8152989
279.098902400;-23.847141000;15686;19.476; 0.012;18.606; 0.014;17.383; 0.020;1045.441;2983.370;279.0989024;-23.8471410
279.084055400;-23.938783300;15687;19.396; 0.016;18.611; 0.016;17.505; 0.019;1253.292;1598.117;279.0840554;-23.9387833
279.119355500;-23.898294900;15688;19.157; 0.036;18.665; 0.032;17.429; 0.020; 764.174;2209.062;279.1193555;-23.8982949
279.147145200;-24.014897900;15689;19.791; 0.010;18.608; 0.011;17.436; 0.014; 383.989; 444.721;279.1471452;-24.0148979
279.139006200;-23.794514100;15690;19.759; 0.009;18.601; 0.010;17.289; 0.010; 489.048;3777.635;279.1390062;-23.7945141
279.162577400;-23.821125400;15691;19.892; 0.016;18.631; 0.022;17.573; 0.019; 163.881;3374.238;279.1625774;-23.8211254
279.114327100;-23.862299900;15692; 0.000; 0.000;18.608; 0.109;17.434; 0.031; 832.583;2753.563;279.1143271;-23.8622999
279.066810300;-23.895494700;15693; 0.000; 0.000;18.598; 0.015;17.288; 0.017;1490.513;2253.306;279.0668103;-23.8954947
279.092739900;-23.859814300;15694;19.491; 0.012;18.640; 0.012;17.475; 0.010;1131.028;2791.952;279.0927399;-23.8598143
279.116196500;-23.875873400;15695; 0.000; 0.000;18.611; 0.026;17.429; 0.027; 807.152;2548.236;279.1161965;-23.8758734
279.041957000;-23.955685000;15696;19.424; 0.009;18.630; 0.010;17.564; 0.011;1835.486;1343.933;279.0419570;-23.9556850
279.146018000;-23.891413800;15697;19.521; 0.011;18.604; 0.013;17.361; 0.016; 395.343;2312.049;279.1460180;-23.8914138
279.107196800;-23.841488400;15698;19.358; 0.009;18.595; 0.011;17.411; 0.011; 930.561;3068.540;279.1071968;-23.8414884
279.078734300;-23.933402000;15699;19.407; 0.024;18.606; 0.025;17.298; 0.016;1326.686;1679.677;279.0787343;-23.9334020
279.104992000;-23.848365100;15700;19.267; 0.012;18.550; 0.014;17.390; 0.013; 961.258;2964.634;279.1049920;-23.8483651
279.145688600;-23.828511800;15701;19.463; 0.009;18.612; 0.010;17.445; 0.011; 397.752;3263.253;279.1456886;-23.8285118
279.073054000;-23.884843200;15702;19.588; 0.014;18.608; 0.020;17.401; 0.024;1403.915;2414.164;279.0730540;-23.8848432
279.055196800;-23.893033200;15703; 0.000; 0.000;18.639; 0.022;17.854; 0.025;1651.008;2290.911;279.0551968;-23.8930332
279.064659900;-24.003001600;15704;19.796; 0.010;18.614; 0.011;17.513; 0.011;1522.970; 627.698;279.0646599;-24.0030016
279.173335400;-23.852554700;15705;19.507; 0.009;18.615; 0.010;17.454; 0.010;  16.232;2898.501;279.1733354;-23.8525547
279.129657900;-23.894590100;15706;19.594; 0.014;18.565; 0.018;17.664; 0.019; 621.629;2264.682;279.1296579;-23.8945901
279.123832200;-23.941748200;15707; 0.000; 0.000;18.615; 0.018;17.532; 0.020; 703.665;1551.802;279.1238322;-23.9417482
279.115880900;-23.882933400;15708;19.342; 0.025;18.773; 0.034;17.315; 0.018; 811.734;2441.489;279.1158809;-23.8829334
279.054261700;-23.959496800;15709;19.489; 0.014;18.612; 0.018;17.472; 0.024;1665.548;1285.901;279.0542617;-23.9594968
279.074145900;-23.970449300;15710; 0.000; 0.000;18.688; 0.013;17.646; 0.012;1391.079;1119.620;279.0741459;-23.9704493
279.029448100;-23.892401300;15711;19.393; 0.009;18.613; 0.011;17.461; 0.011;2006.971;2301.270;279.0294481;-23.8924013
279.065846800;-23.923187800;15712;19.426; 0.017;18.617; 0.024;17.564; 0.025;1504.540;1834.572;279.0658468;-23.9231878
279.097076500;-23.866360700;15713;19.318; 0.016;18.611; 0.017;17.449; 0.027;1071.248;2692.801;279.0970765;-23.8663607
279.106573000;-23.866953100;15714;19.927; 0.043;18.543; 0.021;17.324; 0.017; 939.949;2683.491;279.1065730;-23.8669531
279.140860500;-23.835773600;15715;19.493; 0.009;18.615; 0.011;17.507; 0.012; 464.778;3153.639;279.1408605;-23.8357736
279.113718700;-23.777329100;15716;19.621; 0.010;18.655; 0.014;17.577; 0.011; 838.391;4038.502;279.1137187;-23.7773291
279.035825400;-23.908309200;15717;19.461; 0.011;18.611; 0.012;17.423; 0.015;1919.159;2060.522;279.0358254;-23.9083092
279.137475900;-24.005971300;15718;19.608; 0.016;18.611; 0.014;17.425; 0.022; 517.245; 580.102;279.1374759;-24.0059713
279.037671500;-23.821783700;15719;19.856; 0.010;18.618; 0.011;17.082; 0.011;1891.695;3368.884;279.0376715;-23.8217837
279.167112300;-23.784198200;15720;19.959; 0.010;18.590; 0.010;17.036; 0.009;  99.806;3932.451;279.1671123;-23.7841982
279.164490800;-24.027477000;15721;19.385; 0.008;18.618; 0.010;17.556; 0.011; 144.866; 253.772;279.1644908;-24.0274770
279.161964600;-24.032150000;15722;19.548; 0.009;18.609; 0.010;17.427; 0.011; 179.922; 183.217;279.1619646;-24.0321500
