#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2025-09-11T00:19:26 [V7.5.2]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2025-09-11T00:19:26	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-oc.form=dec&-out.max=unlimited&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-source=J/PASP/116/1012/cat1&-order=I&-out=n_SMV&-out=SMV&-out=Umag&-out=Bmag&-out=e_Bmag&-out=Vmag&-out=e_Vmag&-out=Rmag&-out=e_Rmag&-out=Imag&-out=Memb&-out=RAJ2000&-out=DEJ2000&	  Full request URL (POST)
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=7.5.2	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_61161012
#Name: J/PASP/116/1012
#Title: A star catalog for the open cluster NGC 188 (Stetson+, 2004)
#INFO	ivoid=ivo://cds.vizier/j/pasp/116/1012	    IVOID of underlying data collection
#INFO	creator=Stetson P.B.	    First author or institution
#INFO	cites=bibcode:2004PASP..116.1012S	    Article or Data origin sources
#INFO	editor=Publications of the Astronomical Society of the Pacific	    Editor name (article)
#INFO	original_date=2004	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/PASP/116/1012	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.61161012	    Dataset identifier that can be used for citation
#INFO	publication_date=2025-09-09	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_PASP_116_1012_cat1:
#Name: J/PASP/116/1012/cat1
#Title: Original photometry merged with previously published photometry and memberships
#Column	_RAJ2000	(F11.7)	Right ascension (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.ra]
#Column	_DEJ2000	(F11.7)	Declination (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.dec]
#Column	n_SMV	(A1)	Simbad column added by the CDS	[ucd=meta.note]
#Column	SMV	(I7)	Sequential ID number	[ucd=meta.id;meta.main]
#Column	Umag	(F6.3)	? U magnitude	[ucd=phot.mag;em.opt.U]
#Column	Bmag	(F6.3)	? B magnitude	[ucd=phot.mag;em.opt.B]
#Column	e_Bmag	(F6.4)	? B standard error of the mean	[ucd=stat.error;phot.mag;em.opt.B]
#Column	Vmag	(F6.3)	? V magnitude	[ucd=phot.mag;em.opt.V]
#Column	e_Vmag	(F6.4)	? V standard error of the mean	[ucd=stat.error;phot.mag;em.opt.V]
#Column	Rmag	(F6.3)	? R magnitude	[ucd=phot.mag;em.opt.R]
#Column	e_Rmag	(F6.4)	? R standard error of the mean	[ucd=stat.error;phot.mag;em.opt.R]
#Column	Imag	(F6.3)	? I magnitude	[ucd=phot.mag;em.opt.I]
#Column	Memb	(I3)	? Mean membership probability in %	[ucd=stat]
#Column	RAJ2000	(A11)	Hour of right ascension (J2000.0)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(A11)	Degree of declination (J2000.0)	[ucd=pos.eq.dec;meta.main]
_RAJ2000;_DEJ2000;n_SMV;SMV;Umag;Bmag;e_Bmag;Vmag;e_Vmag;Rmag;e_Rmag;Imag;Memb;RAJ2000;DEJ2000
012.2298333;+85.1708333;0;   8720;17.617;17.313;0.0105;16.520;0.0113;16.061;0.0199;15.639; 96;00 48 55.16;+85 10 15.0
012.2066667;+84.8364722;x;   8721;      ;19.227;0.0162;18.256;0.0154;      ;      ;      ;   ;00 48 49.60;+84 50 11.3
012.2821250;+85.7691111;x;   8723;      ;15.636;0.0175;15.131;0.0160;      ;      ;      ;   ;00 49 07.71;+85 46 08.8
012.2291667;+85.1518889;0;   8724;      ;19.589;0.0132;18.567;0.0099;17.923;0.0137;17.363;  0;00 48 55.00;+85 09 06.8
012.2236250;+85.0636667;0;   8727;      ;20.944;0.0150;20.029;0.0427;      ;      ;      ;   ;00 48 53.67;+85 03 49.2
012.2635833;+85.5587222;x;   8728;      ;18.648;0.0158;18.051;0.0152;      ;      ;      ;  0;00 49 03.26;+85 33 31.4
012.2613333;+85.5170278;x;   8729;      ;19.086;0.0167;18.066;0.0152;      ;      ;      ;  0;00 49 02.72;+85 31 01.3
012.2412083;+85.2733611;0;   8730;      ;21.122;0.0152;19.749;0.0116;18.833;0.0171;18.035;  6;00 48 57.89;+85 16 24.1
012.2743750;+85.6548611;x;   8731;      ;19.305;0.0170;17.801;0.0158;      ;      ;      ;  0;00 49 05.85;+85 39 17.5
012.2270000;+85.0708889;0;   8734;15.773;15.653;0.0096;14.998;0.0093;14.598;0.0116;14.168;  0;00 48 54.48;+85 04 15.2
012.2718333;+85.6117222;x;   8735;      ;20.418;0.0150;18.849;0.0161;      ;      ;      ;   ;00 49 05.24;+85 36 42.2
012.2772083;+85.6432778;x;   8737;      ;18.910;0.0184;18.132;0.0165;      ;      ;      ;  0;00 49 06.53;+85 38 35.8
012.2446250;+85.2664444;0;   8738;17.387;17.081;0.0086;16.333;0.0091;15.893;0.0128;15.494; 97;00 48 58.71;+85 15 59.2
012.2324583;+85.1067222;0;   8739;18.007;17.627;0.0099;16.816;0.0095;16.343;0.0121;15.897; 87;00 48 55.79;+85 06 24.2
012.2341667;+85.1235000;0;   8741;      ;19.215;0.0112;18.141;0.0097;17.472;0.0133;16.915; 24;00 48 56.20;+85 07 24.6
012.2639583;+85.4885556;x;   8742;      ;21.385;0.0169;20.080;0.0159;      ;      ;      ;  0;00 49 03.35;+85 29 18.8
012.2436667;+85.2428611;0;   8743;      ;18.636;0.0082;17.661;0.0089;17.045;0.0126;16.558; 97;00 48 58.48;+85 14 34.3
012.2392500;+85.1679722;0;   8747;16.304;16.171;0.0104;15.505;0.0112;15.100;0.0179;14.733; 85;00 48 57.42;+85 10 04.7
012.2388333;+85.1598889;x;   8748;18.266;17.661;0.0124;16.728;0.0119;16.166;0.0197;15.692;  0;00 48 57.32;+85 09 35.6
012.2555833;+85.3660556;0;   8749;17.936;17.976;0.0100;17.407;0.0096;17.096;0.0128;16.677;  0;00 49 01.34;+85 21 57.8
012.2210833;+84.9116667;x;   8750;      ;20.543;0.0189;19.338;0.0182;      ;      ;      ; 15;00 48 53.06;+84 54 42.0
012.2784167;+85.6120833;x;   8752;      ;19.546;0.0180;18.334;0.0163;      ;      ;      ;   ;00 49 06.82;+85 36 43.5
012.2262500;+84.9754444;x;   8753;      ;16.072;0.0196;15.532;0.0197;      ;      ;      ;  0;00 48 54.30;+84 58 31.6
012.2222500;+84.9078056;x;   8757;      ;      ;      ;19.985;0.0150;      ;      ;      ;   ;00 48 53.34;+84 54 28.1
012.2579583;+85.3482222;0;   8760;      ;18.931;0.0109;18.105;0.0097;17.621;0.0133;17.143;  0;00 49 01.91;+85 20 53.6
012.2221667;+84.8787778;x;   8761;      ;22.192;0.0150;21.354;0.0256;      ;      ;      ;   ;00 48 53.32;+84 52 43.6
012.2477083;+85.2206667;0;   8762;      ;21.428;0.0265;20.520;0.0203;20.121;0.0622;19.657;   ;00 48 59.45;+85 13 14.4
012.2468750;+85.2082500;0;   8763;15.734;14.746;0.0087;13.634;0.0109;13.014;0.0186;12.487; 86;00 48 59.25;+85 12 29.7
012.2532500;+85.2735833;0;   8765;15.893;15.719;0.0102;15.047;0.0112;14.644;0.0185;14.276; 92;00 49 00.78;+85 16 24.9
012.2419167;+85.1279167;0;   8766;18.090;17.714;0.0101;16.868;0.0094;16.364;0.0124;15.878; 26;00 48 58.06;+85 07 40.5
012.2898750;+85.6706111;x;   8767;      ;18.424;0.0184;17.695;0.0165;      ;      ;      ;  0;00 49 09.57;+85 40 14.2
012.2922500;+85.6925833;x;   8768;      ;19.003;0.0173;17.807;0.0157;      ;      ;      ;  6;00 49 10.14;+85 41 33.3
012.2925833;+85.6814167;x;   8769;      ;21.526;0.0216;19.926;0.0153;      ;      ;      ;   ;00 49 10.22;+85 40 53.1
012.2512083;+85.2022222;0;   8771;      ;22.097;0.0173;20.498;0.0126;19.441;0.0188;18.336; 13;00 49 00.29;+85 12 08.0
012.2483333;+85.1493611;0;   8772;      ;21.552;0.0209;20.072;0.0121;19.124;0.0168;18.208;  9;00 48 59.60;+85 08 57.7
012.2540833;+85.2101389;0;   8773;      ;21.854;0.0267;20.884;0.0187;20.153;0.0474;19.571; 96;00 49 00.98;+85 12 36.5
012.2550000;+85.2116944;0;   8774;      ;20.772;0.0136;19.428;0.0122;18.528;0.0166;17.815;  0;00 49 01.20;+85 12 42.1
012.2742917;+85.4355278;0;   8775;      ;13.973;0.0155;12.720;0.0143;      ;      ;      ; 72;00 49 05.83;+85 26 07.9
012.2376250;+84.9481111;x;   8776;      ;18.238;0.0162;17.426;0.0175;      ;      ;      ;  1;00 48 57.03;+84 56 53.2
012.2799583;+85.4624722;x;   8777;      ;19.936;0.0163;18.349;0.0153;      ;      ;      ;  0;00 49 07.19;+85 27 44.9
012.2430000;+85.0125556;x;   8779;      ;22.532;0.0150;21.725;0.0326;      ;      ;      ;   ;00 48 58.32;+85 00 45.2
012.2547917;+85.1592500;0;   8780;12.963;12.935;0.0096;12.335;0.0109;11.943;0.0185;11.579;  0;00 49 01.15;+85 09 33.3
012.2618333;+85.2370000;0;   8781;      ;22.316;0.0438;21.699;0.0384;21.318;0.0494;20.882;   ;00 49 02.84;+85 14 13.2
012.2629167;+85.2373889;0;   8785;      ;22.175;0.0423;21.296;0.0286;20.817;0.0265;20.291;   ;00 49 03.10;+85 14 14.6
012.2647917;+85.2570278;0;   8787;13.960;13.915;0.0091;13.450;0.0108;13.132;0.0173;12.858; 84;00 49 03.55;+85 15 25.3
012.2640000;+85.2378333;0;   8788;      ;22.403;0.0655;21.797;0.0381;21.307;0.0786;21.014;   ;00 49 03.36;+85 14 16.2
012.2396250;+84.9052500;x;   8789;      ;19.014;0.0175;18.348;0.0164;      ;      ;      ;  1;00 48 57.51;+84 54 18.9
012.2472917;+85.0051667;x;   8790;      ;19.284;0.0164;17.788;0.0163;      ;      ;      ;  0;00 48 59.35;+85 00 18.6
012.2677917;+85.2578333;0;   8791;      ;20.265;0.0895;18.721;0.0126;17.642;0.0155;16.196;  0;00 49 04.27;+85 15 28.2
012.2718333;+85.2935556;0;   8792;      ;22.477;0.0410;21.116;0.0189;      ;      ;      ;   ;00 49 05.24;+85 17 36.8
012.3110833;+85.6998056;x;   8794;      ;19.799;0.0184;19.234;0.0152;      ;      ;      ;  0;00 49 14.66;+85 41 59.3
012.2729583;+85.2922778;0;   8795;      ;20.899;0.0137;19.506;0.0111;18.612;0.0158;17.836; 63;00 49 05.51;+85 17 32.2
012.2628333;+85.1712778;0;   8796;16.567;16.400;0.0104;15.727;0.0112;15.317;0.0184;14.942; 83;00 49 03.08;+85 10 16.6
012.2955417;+85.5264167;x;   8798;      ;19.369;0.0165;18.269;0.0152;      ;      ;      ;  0;00 49 10.93;+85 31 35.1
012.2786250;+85.3431667;0;   8800;      ;19.021;0.0108;17.959;0.0095;17.328;0.0131;16.781;  0;00 49 06.87;+85 20 35.4
012.2627083;+85.1544167;0;   8801;      ;20.607;0.0140;19.256;0.0109;18.396;0.0145;17.669; 34;00 49 03.05;+85 09 15.9
012.2736250;+85.2706389;0;   8803;15.943;15.779;0.0102;15.134;0.0112;14.726;0.0179;14.374; 93;00 49 05.67;+85 16 14.3
012.2775000;+85.2500833;0;   8811;      ;22.245;0.0232;21.540;0.0171;21.117;0.0451;20.715;   ;00 49 06.60;+85 15 00.3
012.2887083;+85.3719167;0;   8812;      ;20.628;0.0133;19.277;0.0114;18.431;0.0159;17.705; 82;00 49 09.29;+85 22 18.9
012.2940417;+85.4142222;0;   8813;      ;17.926;0.0110;16.996;0.0099;16.443;0.0123;15.944; 89;00 49 10.57;+85 24 51.2
012.2949583;+85.4218056;0;   8814;      ;18.898;0.0112;17.753;0.0103;17.022;0.0130;16.365;  0;00 49 10.79;+85 25 18.5
012.2644583;+85.0607778;0;   8815;      ;22.089;0.0247;20.599;0.0166;      ;      ;      ;   ;00 49 03.47;+85 03 38.8
012.2762500;+85.2014167;0;   8816;16.908;16.733;0.0098;16.035;0.0112;15.623;0.0188;15.248; 96;00 49 06.30;+85 12 05.1
012.3302917;+85.7468611;x;   8819;      ;14.736;0.0171;13.906;0.0315;      ;      ;      ;  0;00 49 19.27;+85 44 48.7
012.2710417;+85.1160278;0;   8820;15.806;15.472;0.0106;14.731;0.0113;14.273;0.0179;13.870; 34;00 49 05.05;+85 06 57.7
012.3004167;+85.4336389;0;   8822;      ;      ;      ;21.270;0.0150;      ;      ;      ;   ;00 49 12.10;+85 26 01.1
012.2515000;+84.8473889;x;   8823;      ;20.732;0.0219;19.838;0.0155;      ;      ;      ;   ;00 49 00.36;+84 50 50.6
012.2550417;+84.8821944;x;   8825;      ;20.073;0.0157;19.596;0.0151;      ;      ;      ;   ;00 49 01.21;+84 52 55.9
012.3058750;+85.4542500;0;   8827;      ;20.420;0.0158;19.627;0.0154;      ;      ;      ; 26;00 49 13.41;+85 27 15.3
012.3355417;+85.7403611;x;   8828;      ;22.029;0.0150;20.555;0.0188;      ;      ;      ;   ;00 49 20.53;+85 44 25.3
012.3092917;+85.4782778;x;   8829;      ;17.070;0.0157;16.243;0.0154;      ;      ;      ;  0;00 49 14.23;+85 28 41.8
012.2869167;+85.2240278;0;   8831;17.379;17.080;0.0099;16.333;0.0112;15.884;0.0198;15.510; 96;00 49 08.86;+85 13 26.5
012.2964167;+85.3255556;0;   8833;18.819;18.883;0.0102;18.197;0.0096;17.816;0.0135;17.355;  0;00 49 11.14;+85 19 32.0
012.2840000;+85.1858889;0;   8834;17.909;17.608;0.0105;16.804;0.0114;16.335;0.0195;15.919;  0;00 49 08.16;+85 11 09.2
012.3218333;+85.5701667;x;   8839;      ;22.555;0.0341;20.923;0.0182;      ;      ;      ;   ;00 49 17.24;+85 34 12.6
012.2942500;+85.2825278;0;   8840;18.507;17.860;0.0088;16.990;0.0091;16.481;0.0120;16.037; 98;00 49 10.62;+85 16 57.1
012.3179583;+85.5281667;x;   8841;      ;22.158;0.0150;20.773;0.0201;      ;      ;      ;   ;00 49 16.31;+85 31 41.4
012.2924167;+85.2607500;0;   8842;      ;18.919;0.0106;17.911;0.0095;17.265;0.0136;16.778; 89;00 49 10.18;+85 15 38.7
012.3156250;+85.5013056;x;   8843;      ;21.193;0.0165;19.746;0.0156;      ;      ;      ;  0;00 49 15.75;+85 30 04.7
012.2997083;+85.3340278;0;   8844;17.162;16.855;0.0088;16.136;0.0092;15.734;0.0117;15.319;  0;00 49 11.93;+85 20 02.5
012.2907083;+85.2287500;0;   8847;      ;20.531;0.0114;19.165;0.0104;18.260;0.0141;17.457; 85;00 49 09.77;+85 13 43.5
012.2636250;+84.8866667;x;   8851;      ;16.518;0.0257;15.914;0.0158;      ;      ;      ;  7;00 49 03.27;+84 53 12.0
012.2653333;+84.9072222;x;   8852;      ;17.833;0.0163;16.983;0.0184;      ;      ;      ; 81;00 49 03.68;+84 54 26.0
012.3023333;+85.3368889;0;   8853;      ;22.005;0.0243;20.483;0.0122;19.486;0.0197;18.457; 45;00 49 12.56;+85 20 12.8
012.2917917;+85.2154722;0;   8854;      ;19.644;0.0105;18.491;0.0097;17.750;0.0132;17.163; 88;00 49 10.03;+85 12 55.7
012.2837083;+85.1173333;0;   8856;16.562;16.024;0.0107;15.119;0.0113;14.580;0.0179;14.103;  0;00 49 08.09;+85 07 02.4
012.2673333;+84.9037500;x;   8858;      ;21.117;0.0233;19.502;0.0177;      ;      ;      ;   ;00 49 04.16;+84 54 13.5
012.2972917;+85.2533333;0;   8859;17.667;17.332;0.0087;16.567;0.0091;16.104;0.0131;15.706; 93;00 49 11.35;+85 15 12.0
012.3120833;+85.3861667;0;   8863;16.862;16.633;0.0118;15.939;0.0116;15.508;0.0190;15.137; 98;00 49 14.90;+85 23 10.2
012.2920417;+85.1525833;0;   8867;16.917;16.716;0.0087;16.006;0.0091;15.604;0.0121;15.191; 90;00 49 10.09;+85 09 09.3
012.2785417;+84.9833889;x;   8868;      ;21.751;0.0150;21.026;0.0186;      ;      ;      ;   ;00 49 06.85;+84 59 00.2
012.2863333;+85.0753333;0;   8869;      ;20.964;0.0150;19.758;0.0115;18.956;0.0162;18.304;  0;00 49 08.72;+85 04 31.2
012.3006250;+85.2369444;0;   8870;      ;20.363;0.0111;19.056;0.0104;18.214;0.0141;17.540; 85;00 49 12.15;+85 14 13.0
012.3535000;+85.7318889;x;   8872;      ;21.605;0.0150;20.305;0.0463;      ;      ;      ;   ;00 49 24.84;+85 43 54.8
012.3136667;+85.3478333;0;   8875;17.677;17.320;0.0087;16.540;0.0093;16.116;0.0120;15.672; 93;00 49 15.28;+85 20 52.2
012.3485833;+85.6740278;x;   8877;      ;18.812;0.0186;17.819;0.0166;      ;      ;      ;  1;00 49 23.66;+85 40 26.5
012.3123333;+85.3214167;0;   8878;      ;20.536;0.0128;19.124;0.0105;18.205;0.0146;17.339; 48;00 49 14.96;+85 19 17.1
012.2776667;+84.9188333;x;   8880;      ;19.850;0.0170;19.147;0.0170;      ;      ;      ; 14;00 49 06.64;+84 55 07.8
012.3108750;+85.2815833;0;   8882;      ;22.566;0.0852;21.171;0.0311;20.081;0.0247;18.720;   ;00 49 14.61;+85 16 53.7
012.3268333;+85.4371667;0;   8884;17.320;16.302;0.0132;15.208;0.0126;14.617;0.0187;14.110;  0;00 49 18.44;+85 26 13.8
012.2984167;+85.1195278;0;   8886;      ;19.130;0.0108;18.242;0.0097;17.680;0.0131;17.140;  0;00 49 11.62;+85 07 10.3
012.3116250;+85.2540000;0;   8887;      ;18.884;0.0099;17.737;0.0093;17.011;0.0128;16.423; 96;00 49 14.79;+85 15 14.4
012.3377083;+85.5053333;x;   8890;      ;19.160;0.0167;17.967;0.0152;      ;      ;      ;  0;00 49 21.05;+85 30 19.2
012.3104583;+85.2171389;0;   8891;      ;22.258;0.0199;20.652;0.0126;19.631;0.0249;18.446; 27;00 49 14.51;+85 13 01.7
012.3509167;+85.6076389;x;   8893;      ;19.508;0.0194;17.951;0.0156;      ;      ;      ;  0;00 49 24.22;+85 36 27.5
012.3323750;+85.4280000;0;   8894;      ;21.591;0.0210;21.052;0.0201;      ;      ;      ;   ;00 49 19.77;+85 25 40.8
012.3142500;+85.2392500;0;   8895;19.702;18.802;0.0083;17.787;0.0091;17.163;0.0133;16.646; 87;00 49 15.42;+85 14 21.3
012.3229167;+85.2851944;0;   8898;15.814;15.584;0.0102;14.898;0.0112;14.473;0.0176;14.101; 95;00 49 17.50;+85 17 06.7
012.3226667;+85.2815833;0;   8899;      ;20.700;0.0707;19.476;0.0204;18.586;0.0182;17.845;   ;00 49 17.44;+85 16 53.7
012.3329583;+85.3854167;0;   8900;15.237;15.235;0.0120;14.729;0.0116;14.385;0.0175;14.064;  0;00 49 19.91;+85 23 07.5
012.3212500;+85.2663889;0;   8901;      ;18.947;0.0101;17.908;0.0094;17.263;0.0143;16.753; 97;00 49 17.10;+85 15 59.0
012.3702917;+85.7240000;x;   8902;      ;20.750;0.0172;19.600;0.0165;      ;      ;      ;  0;00 49 28.87;+85 43 26.4
012.3240833;+85.2840278;0;   8903;      ;21.755;0.0372;20.370;0.0178;      ;      ;      ;  0;00 49 17.78;+85 17 02.5
012.3110000;+85.1418056;0;   8904;15.501;15.491;0.0105;14.945;0.0114;14.568;0.0189;14.213; 48;00 49 14.64;+85 08 30.5
012.3485417;+85.5174444;x;   8905;      ;20.914;0.0170;19.517;0.0155;      ;      ;      ;  0;00 49 23.65;+85 31 02.8
012.3167500;+85.2005000;0;   8906;      ;20.340;0.0112;19.586;0.0106;19.176;0.0207;18.738;  8;00 49 16.02;+85 12 01.8
012.3227083;+85.2544167;0;   8908;      ;22.489;0.0150;20.922;0.0192;      ;      ;      ;   ;00 49 17.45;+85 15 15.9
012.3397917;+85.4008333;0;   8912;      ;19.012;0.0117;18.168;0.0103;17.714;0.0133;17.242;  0;00 49 21.55;+85 24 03.0
012.3278333;+85.2812778;0;   8913;16.985;17.007;0.0087;16.419;0.0091;16.073;0.0124;15.680;  0;00 49 18.68;+85 16 52.6
012.3269583;+85.2574167;0;   8914;      ;21.386;0.0143;19.933;0.0112;18.936;0.0163;17.942;  0;00 49 18.47;+85 15 26.7
012.3117083;+85.0886389;0;   8915;18.451;17.792;0.0100;16.843;0.0095;16.275;0.0123;15.764; 91;00 49 14.81;+85 05 19.1
012.3072083;+85.0389167;0;   8916;      ;21.166;0.0179;20.517;0.0159;      ;      ;      ;  0;00 49 13.73;+85 02 20.1
012.3334583;+85.3043611;0;   8917;      ;22.395;0.0147;20.890;0.0151;19.922;0.0197;19.060;  0;00 49 20.03;+85 18 15.7
012.3357083;+85.3108611;0;   8921;13.632;13.275;0.0089;12.516;0.0106;12.060;0.0173;11.676;  0;00 49 20.57;+85 18 39.1
012.3309583;+85.2455000;0;   8924;      ;21.029;0.0129;19.678;0.0114;18.802;0.0161;18.048;  0;00 49 19.43;+85 14 43.8
012.3414167;+85.3426667;0;   8925;16.151;15.980;0.0103;15.317;0.0113;14.902;0.0178;14.539; 91;00 49 21.94;+85 20 33.6
012.3749583;+85.6385833;x;   8927;      ;14.291;0.0150;13.559;0.0150;      ;      ;      ;  0;00 49 29.99;+85 38 18.9
012.3861250;+85.7300000;x;   8928;      ;17.014;0.0170;16.495;0.0160;      ;      ;      ; 34;00 49 32.67;+85 43 48.0
012.3627500;+85.5241111;x;   8929;      ;18.594;0.0161;18.028;0.0152;      ;      ;      ;  0;00 49 27.06;+85 31 26.8
012.3432917;+85.3263611;0;   8934;18.056;17.700;0.0099;16.870;0.0095;16.399;0.0123;15.942; 97;00 49 22.39;+85 19 34.9
012.3308333;+85.2000556;0;   8935;16.968;16.741;0.0098;16.018;0.0112;15.598;0.0193;15.217; 97;00 49 19.40;+85 12 00.2
012.3276250;+85.1642222;0;   8937;      ;21.350;0.0162;19.906;0.0117;18.966;0.0167;18.014; 23;00 49 18.63;+85 09 51.2
012.3922917;+85.7372222;x;   8941;      ;20.143;0.0168;18.663;0.0165;      ;      ;      ;  0;00 49 34.15;+85 44 14.0
012.3409583;+85.2748333;0;   8942;      ;18.802;0.0100;17.791;0.0094;17.188;0.0138;16.683; 97;00 49 21.83;+85 16 29.4
012.3272500;+85.1183889;0;   8945;      ;18.929;0.0106;17.667;0.0095;16.830;0.0126;16.138;  0;00 49 18.54;+85 07 06.2
012.3197083;+85.0297222;x;   8947;      ;21.354;0.0184;19.857;0.0154;      ;      ;      ;  0;00 49 16.73;+85 01 47.0
012.3353750;+85.1903056;0;   8948;      ;22.228;0.0798;20.892;0.0248;19.902;0.0300;18.807;   ;00 49 20.49;+85 11 25.1
012.3135833;+84.9534167;x;   8949;      ;18.525;0.0163;17.896;0.0167;      ;      ;      ;  1;00 49 15.26;+84 57 12.3
012.3590833;+85.4106389;0;   8950;      ;22.229;0.0150;20.828;0.0221;      ;      ;      ;   ;00 49 26.18;+85 24 38.3
012.3387500;+85.2119444;x;   8951;      ;14.813;0.1010;13.700;0.0638;      ;      ;      ;  0;00 49 21.30;+85 12 43.0
012.3392500;+85.2086667;0;   8952;      ;21.316;0.0153;20.724;0.0138;20.289;0.0224;19.918;  0;00 49 21.42;+85 12 31.2
012.3432083;+85.2474444;0;   8953;      ;20.325;0.0122;19.052;0.0109;18.209;0.0140;17.538; 62;00 49 22.37;+85 14 50.8
012.3442917;+85.2449722;0;   8955;      ;20.544;0.0157;19.382;0.0143;18.594;0.0418;18.052;  0;00 49 22.63;+85 14 41.9
012.3489583;+85.2875000;0;   8956;17.137;16.780;0.0086;16.017;0.0091;15.603;0.0124;15.180;  0;00 49 23.75;+85 17 15.0
012.4009167;+85.7446111;x;   8957;      ;      ;      ;13.120;0.0150;      ;      ;      ;   ;00 49 36.22;+85 44 40.6
012.3533750;+85.3095833;0;   8959;      ;20.992;0.0299;19.591;0.0173;      ;      ;      ; 26;00 49 24.81;+85 18 34.5
012.3518750;+85.2693333;0;   8962;      ;19.372;0.0105;18.195;0.0096;17.453;0.0132;16.814; 92;00 49 24.45;+85 16 09.6
012.3482083;+85.2328889;0;   8963;      ;22.284;0.0208;20.690;0.0122;19.614;0.0206;18.300;  1;00 49 23.57;+85 13 58.4
012.3516250;+85.2647778;0;   8964;17.755;16.534;0.0086;15.268;0.0090;14.434;0.0118;13.750;  0;00 49 24.39;+85 15 53.2
012.3464167;+85.2022778;0;   8965;16.807;16.626;0.0082;15.939;0.0091;15.547;0.0117;15.142; 97;00 49 23.14;+85 12 08.2
012.4057500;+85.7106667;x;   8971;      ;19.984;0.0166;18.951;0.0158;      ;      ;      ;  0;00 49 37.38;+85 42 38.4
012.3607500;+85.3081389;0;   8973;      ;19.706;0.0116;19.144;0.0107;18.752;0.0173;18.396;  0;00 49 26.58;+85 18 29.3
012.3519167;+85.2145000;0;   8974;17.330;17.030;0.0104;16.275;0.0113;15.830;0.0188;15.439; 96;00 49 24.46;+85 12 52.2
012.3562083;+85.2483333;0;   8975;17.217;16.956;0.0093;16.225;0.0109;15.790;0.0200;15.411; 96;00 49 25.49;+85 14 54.0
012.3307083;+84.9824722;x;   8977;      ;18.516;0.0155;17.573;0.0157;      ;      ;      ; 71;00 49 19.37;+84 58 56.9
012.3764167;+85.4264444;0;   8978;      ;21.294;0.0173;20.443;0.0158;      ;      ;      ;  0;00 49 30.34;+85 25 35.2
012.3831250;+85.4769722;x;   8979;      ;15.977;0.0157;14.942;0.0152;      ;      ;      ; 69;00 49 31.95;+85 28 37.1
012.3437500;+85.0973889;0;   8980;17.399;17.061;0.0125;16.339;0.0116;15.869;0.0193;15.481; 98;00 49 22.50;+85 05 50.6
012.3583750;+85.2293056;0;   8982;18.653;18.104;0.0080;17.209;0.0090;16.670;0.0127;16.174; 98;00 49 26.01;+85 13 45.5
012.3494167;+85.1352778;0;   8983;      ;21.440;0.0169;19.979;0.0118;19.023;0.0167;18.088; 38;00 49 23.86;+85 08 07.0
012.3765417;+85.3933056;0;   8984;      ;22.390;0.0150;20.802;0.0176;      ;      ;      ;  0;00 49 30.37;+85 23 35.9
012.3781667;+85.3961944;0;   8988;18.571;18.582;0.0109;17.991;0.0101;17.678;0.0134;17.245;  0;00 49 30.76;+85 23 46.3
012.3300417;+84.9064722;x;   8990;      ;17.368;0.0186;16.583;0.0157;      ;      ;      ;  1;00 49 19.21;+84 54 23.3
012.3425833;+85.0199167;x;   8992;      ;21.365;0.0184;20.782;0.0176;      ;      ;      ;   ;00 49 22.22;+85 01 11.7
012.3755417;+85.3420556;0;   8993;      ;19.982;0.0129;18.762;0.0103;18.003;0.0137;17.348; 84;00 49 30.13;+85 20 31.4
012.3800833;+85.3765833;0;   8994;      ;17.420;0.0098;16.301;0.0093;15.610;0.0120;15.040;  0;00 49 31.22;+85 22 35.7
012.4193750;+85.7028611;x;   8995;      ;21.261;0.0257;21.129;0.0319;      ;      ;      ;   ;00 49 40.65;+85 42 10.3
012.3725000;+85.3053333;0;   8996;      ;21.419;0.0137;20.109;0.0116;19.209;0.0166;18.263; 51;00 49 29.40;+85 18 19.2
012.3632500;+85.2119444;0;   8997;16.070;14.885;0.0087;13.695;0.0109;12.913;0.0175;12.300;  0;00 49 27.18;+85 12 43.0
